Created,9/24/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2006,Virginia                                          ,Specific learning disabilities     ,         x,         x,62,70,0,10,14,13,33,70,318,985,"2,436","4,333","5,185","5,895","19,152","6,320","6,524","6,715","6,875","7,076","6,450","39,960","3,209",497,97,51,"3,854","62,966",211,"1,406","20,112","6,159","35,078","62,966",0,"62,966","63,036"
2006,Virginia                                          ,Deaf-blindness                     ,0,         x,0,         x,0,0,         x,0,         x,         x,         x,         x,0,         x,         x,         x,12,         x,         x,         x,         x,         x,         x,11,         x,         x,0,         x,6,29,0,         x,12,         x,15,29,0,29,         x
2006,Virginia                                          ,Multiple disabilities              ,35,49,89,173,0,8,45,16,104,173,109,110,127,211,180,195,932,219,216,241,239,223,228,"1,366",174,106,87,83,450,"2,748",8,75,863,114,"1,688","2,748",0,"2,748","2,921"
2006,Virginia                                          ,Autism                             ,107,165,309,581,0,65,105,43,368,581,484,519,562,590,542,512,"3,209",479,469,385,355,334,243,"2,265",151,81,69,38,339,"5,813",13,350,"1,420",307,"3,723","5,813",0,"5,813","6,394"
2006,Virginia                                          ,Traumatic brain injury             ,         x,         x,         x,         x,0,0,         x,         x,         x,         x,         x,         x,22,         x,         x,         x,112,         x,         x,         x,43,         x,39,208,20,8,         x,         x,37,357,0,         x,117,         x,212,357,0,357,         x
2006,Virginia                                          ,Developmental delay                ,"1,921","2,941","3,021","7,883",17,342,"2,571",698,"4,255","7,883","2,617","2,473","1,691",0,0,0,"6,781",0,0,0,0,0,0,0,0,0,0,0,0,"6,781",19,107,"2,808",340,"3,507","6,781",0,"6,781","14,664"
2006,Virginia                                          ,All disabilities                   ,"3,416","5,737","7,815","16,968",35,652,"4,300","1,306","10,675","16,968","9,653","10,419","11,285","11,518","12,049","12,284","67,208","12,570","12,851","13,282","13,298","13,493","12,314","77,808","6,178","1,479",677,476,"8,810","153,826",482,"3,601","49,418","11,026","89,299","153,826",0,"153,826","170,794"
2006,Washington                                        ,Mental retardation                 ,         x,0,         x,9,0,0,         x,0,         x,9,25,95,166,358,414,395,"1,453",410,414,501,459,449,499,"2,732",423,295,227,56,"1,001","5,186",273,269,446,889,"3,309","5,186",0,0,"5,195"
2006,Washington                                        ,Hearing impairments                ,37,44,48,129,0,13,8,24,84,129,56,76,93,98,97,110,530,120,104,102,94,109,90,619,57,21,         x,         x,84,"1,233",36,112,72,233,780,"1,233",0,0,"1,362"
2006,Washington                                        ,Speech or language impairments     ,570,990,"1,789","3,349",69,130,85,481,"2,584","3,349","2,702","2,977","3,089","2,807","2,190","1,295","15,060",769,399,245,138,95,63,"1,709",21,         x,         x,0,31,"16,800",613,"1,109",797,"2,284","11,997","16,800",0,0,"20,149"
2006,Washington                                        ,Visual impairments                 ,         x,         x,19,31,0,         x,         x,5,20,31,         x,28,25,25,29,         x,         x,25,         x,21,         x,         x,         x,         x,         x,         x,         x,         x,         x,289,9,24,12,51,193,289,0,0,320
2006,Washington                                        ,Emotional disturbance              ,0,         x,         x,9,0,0,         x,         x,5,9,37,141,203,329,367,415,"1,492",493,518,549,544,507,397,"3,008",168,52,         x,         x,241,"4,741",231,107,627,302,"3,474","4,741",0,0,"4,750"
2006,Washington                                        ,Orthopedic impairments             ,20,30,32,82,         x,         x,         x,6,67,82,51,46,49,49,53,51,299,36,41,40,36,35,41,229,19,11,         x,         x,33,561,11,27,34,66,423,561,0,0,643
2006,Washington                                        ,Other health impairments           ,108,100,137,345,6,23,25,52,239,345,340,645,"1,129","1,628","1,870","1,951","7,563","2,023","2,121","2,146","2,118","2,044","1,720","12,172",862,281,123,17,"1,283","21,018",715,647,"1,593","1,561","16,502","21,018",0,0,"21,363"
2006,Washington                                        ,Specific learning disabilities     ,0,         x,         x,         x,0,0,0,         x,         x,         x,238,"1,071","2,389","3,826","4,380","4,451","16,355","4,464","4,565","4,524","4,543","4,376","3,873","26,345","1,715",354,76,7,"2,152","44,852","2,013","1,966","3,861","8,181","28,831","44,852",0,0,         x
2006,Washington                                        ,Deaf-blindness                     ,0,         x,0,         x,0,0,0,0,         x,         x,0,         x,         x,0,         x,         x,         x,         x,         x,0,         x,         x,         x,         x,         x,         x,0,0,         x,27,0,         x,0,         x,24,27,0,0,         x
2006,Washington                                        ,Multiple disabilities              ,10,26,28,64,         x,6,         x,12,39,64,70,112,83,155,149,172,741,167,219,209,236,220,221,"1,272",230,154,155,25,564,"2,577",87,139,176,260,"1,915","2,577",0,0,"2,641"
2006,Washington                                        ,Autism                             ,127,176,211,514,7,64,26,28,389,514,323,382,384,422,481,431,"2,423",372,401,396,304,264,207,"1,944",150,83,60,17,310,"4,677",70,383,218,245,"3,761","4,677",0,0,"5,191"
2006,Washington                                        ,Traumatic brain injury             ,         x,         x,7,15,0,         x,         x,         x,12,15,         x,         x,         x,16,         x,28,         x,         x,         x,27,45,45,31,         x,23,9,         x,         x,39,328,18,         x,25,         x,225,328,0,0,343
2006,Washington                                        ,Developmental delay                ,"2,024","3,069","3,525","8,618",271,511,464,"1,481","5,891","8,618","3,154","2,597","1,765",0,0,0,"7,516",0,0,0,0,0,0,0,0,0,0,0,0,"7,516",347,397,617,"1,316","4,839","7,516",0,"7,516","16,134"
2006,Washington                                        ,All disabilities                   ,"2,903","4,454","5,817","13,174",357,753,624,"2,094","9,346","13,174","7,020","8,186","9,392","9,713","10,047","9,315","53,673","8,903","8,831","8,760","8,547","8,162","7,167","50,370","3,680","1,273",676,133,"5,762","109,805","4,423","5,193","8,478","15,438","76,273","109,805",0,0,"122,979"
2006,West Virginia                                     ,Mental retardation                 ,0,0,64,64,0,         x,7,         x,53,64,245,340,459,506,547,664,"2,761",648,771,783,887,853,774,"4,716",517,192,79,9,797,"8,274",10,10,494,35,"7,725","8,274",0,"8,274","8,338"
2006,West Virginia                                     ,Hearing impairments                ,30,26,31,87,0,         x,0,0,         x,87,32,21,33,18,42,41,187,27,44,41,34,37,38,221,25,         x,         x,0,38,446,0,         x,21,         x,418,446,0,446,533
2006,West Virginia                                     ,Speech or language impairments     ,361,982,"2,122","3,465",         x,         x,109,24,"3,326","3,465","2,866","2,689","2,245","1,559",         x,         x,         x,266,124,66,29,         x,         x,         x,         x,0,0,0,         x,"11,416",9,57,453,65,"10,832","11,416",0,"11,416","14,881"
2006,West Virginia                                     ,Visual impairments                 ,15,9,18,42,0,0,         x,0,         x,42,9,19,16,26,18,20,108,13,23,24,20,16,12,108,9,7,         x,         x,21,237,0,0,         x,         x,225,237,0,237,279
2006,West Virginia                                     ,Emotional disturbance              ,0,0,         x,         x,0,0,0,0,         x,         x,32,58,85,133,134,140,582,205,224,250,243,227,189,"1,338",79,         x,         x,0,101,"2,021",         x,         x,193,12,"1,809","2,021",0,"2,021",         x
2006,West Virginia                                     ,Orthopedic impairments             ,0,0,         x,         x,0,0,0,0,         x,         x,16,         x,19,17,         x,15,100,         x,         x,         x,         x,         x,         x,53,         x,0,         x,0,8,161,0,0,         x,         x,149,161,0,161,         x
2006,West Virginia                                     ,Other health impairments           ,0,0,17,17,0,0,         x,         x,14,17,99,187,252,313,404,442,"1,697",478,456,504,478,457,340,"2,713",159,         x,         x,0,198,"4,608",7,6,249,15,"4,331","4,608",0,"4,608","4,625"
2006,West Virginia                                     ,Specific learning disabilities     ,0,         x,         x,8,0,0,         x,0,         x,8,52,250,554,807,"1,099","1,255","4,017","1,420","1,411","1,652","1,803","1,755","1,730","9,771",930,203,15,0,"1,148","14,936",26,19,836,116,"13,939","14,936",0,"14,936","14,944"
2006,West Virginia                                     ,Deaf-blindness                     ,0,0,         x,         x,0,0,0,0,         x,         x,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,0,0,         x,22,0,         x,         x,0,17,22,0,22,         x
2006,West Virginia                                     ,Multiple disabilities              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,West Virginia                                     ,Autism                             ,0,         x,         x,38,0,0,         x,0,         x,38,90,92,77,81,70,62,472,54,54,56,39,30,34,267,23,12,         x,         x,43,782,         x,12,44,         x,720,782,0,782,820
2006,West Virginia                                     ,Traumatic brain injury             ,0,0,         x,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,14,16,14,18,         x,10,         x,0,         x,14,138,0,0,19,0,119,138,0,138,         x
2006,West Virginia                                     ,Developmental delay                ,702,958,624,"2,284",         x,         x,96,15,"2,163","2,284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,284"
2006,West Virginia                                     ,All disabilities                   ,"1,108","1,983","2,922","6,013",         x,         x,219,43,"5,731","6,013","3,445","3,678","3,747","3,468","3,346","3,182","20,866","3,134","3,131","3,398","3,558","3,415","3,162","19,798","1,765",483,115,14,"2,377","43,041",58,112,"2,333",254,"40,284","43,041",0,"43,041","49,054"
2006,Wisconsin                                         ,Mental retardation                 ,54,77,151,282,         x,         x,40,28,205,282,416,475,549,593,632,741,"3,406",788,870,976,983,"1,043","1,044","5,704",846,451,316,20,"1,633","10,743",193,285,"2,266",705,"7,294","10,743",0,"10,743","11,025"
2006,Wisconsin                                         ,Hearing impairments                ,42,52,70,164,0,5,12,20,127,164,86,92,122,127,126,128,681,137,147,121,113,131,93,742,45,         x,         x,         x,58,"1,481",25,83,126,119,"1,128","1,481",0,"1,481","1,645"
2006,Wisconsin                                         ,Speech or language impairments     ,"2,252","3,720","4,575","10,547",129,186,809,862,"8,561","10,547","5,228","4,376","3,433","2,575","1,810","1,235","18,657",814,673,403,307,227,196,"2,620",63,12,         x,         x,77,"21,354",377,654,"1,875","1,536","16,912","21,354",0,"21,354","31,901"
2006,Wisconsin                                         ,Visual impairments                 ,         x,20,         x,45,         x,         x,         x,         x,36,45,41,33,37,         x,         x,28,         x,30,31,38,34,         x,         x,         x,15,         x,         x,0,22,406,         x,         x,26,23,339,406,0,406,451
2006,Wisconsin                                         ,Emotional disturbance              ,21,50,134,205,7,         x,41,         x,151,205,389,647,835,859,972,"1,165","4,867","1,323","1,536","1,703","1,826","1,922","1,775","10,085",689,187,101,11,988,"15,940",699,93,"2,859",625,"11,664","15,940",0,"15,940","16,145"
2006,Wisconsin                                         ,Orthopedic impairments             ,64,79,80,223,         x,         x,23,23,168,223,78,92,95,78,88,74,505,85,66,75,81,73,76,456,38,17,13,0,68,"1,029",14,32,148,63,772,"1,029",0,"1,029","1,252"
2006,Wisconsin                                         ,Other health impairments           ,128,179,278,585,         x,         x,132,49,391,585,515,739,910,"1,064","1,228","1,242","5,698","1,302","1,411","1,291","1,272","1,222","1,017","7,515",363,67,         x,         x,471,"13,684",215,142,"3,875",852,"8,600","13,684",0,"13,684","14,269"
