Created,10/5/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2005,Vermont                                           ,Speech or language impairments     ,         x,23,         x,83,0,         x,         x,0,80,83,91,158,169,195,132,142,887,152,131,124,141,118,108,774,47,10,         x,         x,61,"1,722",12,14,         x,         x,"1,670","1,722",0,0,"1,805"
2005,Vermont                                           ,Visual impairments                 ,0,         x,         x,         x,0,0,0,0,         x,         x,0,         x,5,5,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,0,0,0,         x,30,0,         x,         x,0,28,30,0,0,         x
2005,Vermont                                           ,Emotional disturbance              ,0,         x,         x,         x,0,0,         x,0,         x,         x,19,43,66,102,116,137,483,187,203,252,307,281,223,"1,453",82,26,9,13,130,"2,066",9,8,33,7,"2,009","2,066",0,0,         x
2005,Vermont                                           ,Orthopedic impairments             ,0,         x,         x,         x,0,0,0,0,         x,         x,0,6,         x,         x,6,7,         x,         x,7,7,11,         x,5,         x,6,         x,         x,         x,         x,75,0,0,         x,0,         x,75,0,0,         x
2005,Vermont                                           ,Other health impairments           ,         x,         x,9,22,0,0,0,0,22,22,42,81,139,146,156,178,742,215,224,212,179,179,135,"1,144",52,24,7,6,89,"1,975",7,7,27,14,"1,920","1,975",0,0,"1,997"
2005,Vermont                                           ,Specific learning disabilities     ,0,0,         x,         x,0,0,0,0,         x,         x,23,105,232,333,383,422,"1,498",452,396,421,429,409,365,"2,472",144,23,         x,         x,173,"4,143",         x,19,         x,         x,"4,028","4,143",0,0,         x
2005,Vermont                                           ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,         x,         x,0,         x,0,0,         x,0,         x,0,0,0,0,0,5,0,0,0,0,5,5,0,0,5
2005,Vermont                                           ,Multiple disabilities              ,0,0,         x,         x,0,0,0,0,         x,         x,         x,10,         x,         x,9,10,47,9,         x,12,         x,10,         x,54,7,         x,5,         x,20,121,0,         x,         x,0,118,121,0,0,         x
2005,Vermont                                           ,Autism                             ,12,18,18,48,0,         x,         x,0,43,48,28,23,15,25,25,19,135,42,31,17,19,10,15,134,16,12,5,7,40,309,         x,         x,         x,         x,296,309,0,0,357
2005,Vermont                                           ,Traumatic brain injury             ,0,0,         x,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,7,11,         x,         x,         x,5,         x,         x,13,56,0,0,         x,0,         x,56,0,0,         x
2005,Vermont                                           ,Developmental delay                ,386,482,511,"1,379",         x,14,22,         x,"1,328","1,379",352,192,89,6,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,639,         x,         x,10,         x,618,639,0,639,"2,018"
2005,Vermont                                           ,All disabilities                   ,425,536,595,"1,556",         x,18,27,         x,"1,496","1,556",575,655,766,913,915,"1,016","4,840","1,186","1,135","1,173","1,218","1,148",955,"6,815",430,151,74,51,706,"12,361",62,72,         x,         x,"11,990","12,361",0,0,"13,917"
2005,Virgin Islands                                    ,Mental retardation                 ,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,16,24,51,30,41,30,45,37,40,223,23,         x,         x,0,33,307,0,0,252,         x,         x,307,0,307,307
2005,Virgin Islands                                    ,Hearing impairments                ,0,         x,0,         x,0,0,0,         x,0,         x,         x,0,0,         x,5,5,12,         x,0,0,         x,         x,         x,10,0,0,0,0,0,22,0,0,18,         x,         x,22,0,22,         x
2005,Virgin Islands                                    ,Speech or language impairments     ,         x,         x,26,73,0,0,         x,         x,9,73,39,26,24,21,28,19,157,15,7,6,         x,         x,         x,33,0,0,0,0,0,190,0,         x,         x,41,         x,190,0,190,263
2005,Virgin Islands                                    ,Visual impairments                 ,0,0,         x,         x,0,0,         x,         x,0,         x,0,0,         x,         x,         x,         x,         x,         x,0,0,0,         x,         x,         x,         x,0,0,0,         x,10,0,0,6,         x,         x,10,0,10,         x
2005,Virgin Islands                                    ,Emotional disturbance              ,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,         x,7,         x,         x,         x,11,14,16,         x,         x,         x,         x,         x,0,7,77,0,0,         x,         x,0,77,0,77,77
2005,Virgin Islands                                    ,Orthopedic impairments             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,         x,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,         x,0,0,         x,0,         x,         x
2005,Virgin Islands                                    ,Other health impairments           ,0,0,         x,         x,0,0,0,         x,         x,         x,0,         x,         x,         x,         x,13,31,11,         x,11,8,         x,5,51,         x,         x,         x,0,6,88,0,0,         x,         x,         x,88,0,88,         x
2005,Virgin Islands                                    ,Specific learning disabilities     ,0,0,0,0,0,0,0,0,0,0,         x,         x,9,14,24,36,90,65,75,88,95,97,87,507,50,         x,         x,0,82,679,0,0,506,166,7,679,0,679,679
2005,Virgin Islands                                    ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Virgin Islands                                    ,Multiple disabilities              ,         x,0,0,         x,0,0,         x,0,0,         x,         x,         x,         x,         x,         x,         x,15,6,         x,         x,         x,0,         x,17,0,         x,         x,         x,7,39,0,0,34,         x,         x,39,0,39,         x
2005,Virgin Islands                                    ,Autism                             ,0,0,         x,         x,0,0,         x,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,5,         x,         x,0,0,         x,         x,         x,         x,0,         x,         x,0,0,         x,0,         x,         x,0,         x,30
2005,Virgin Islands                                    ,Traumatic brain injury             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,         x,         x,0,0,0,         x,         x,         x,0,0,0,0,0,         x,0,0,         x,0,0,         x,0,         x,         x
2005,Virgin Islands                                    ,Developmental delay                ,         x,29,         x,71,0,         x,53,13,         x,71,25,31,29,8,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,         x,         x,         x,93,0,93,164
2005,Virgin Islands                                    ,All disabilities                   ,45,54,52,151,0,         x,         x,         x,         x,151,73,72,75,62,95,109,486,138,145,150,171,164,145,913,83,46,         x,         x,140,"1,539",0,         x,"1,187",317,         x,"1,539",0,         x,"1,690"
2005,Virginia                                          ,Mental retardation                 ,21,15,153,189,         x,         x,60,24,88,189,208,291,411,605,816,927,"3,258","1,003","1,168","1,231","1,305","1,386","1,338","7,431",899,461,290,217,"1,867","12,556",24,307,"6,182",612,"5,431","12,556",0,0,"12,745"
2005,Virginia                                          ,Hearing impairments                ,38,59,60,157,         x,         x,22,30,96,157,82,104,86,107,109,132,620,102,109,101,132,103,99,646,47,29,         x,         x,89,"1,355",         x,         x,343,134,797,"1,355",0,0,"1,512"
2005,Virginia                                          ,Speech or language impairments     ,"1,217","2,590","4,213","8,020",25,169,"1,527",425,"5,874","8,020","5,477","5,146","4,085","3,266","2,349","1,419","21,742",800,562,337,227,121,119,"2,166",46,         x,         x,0,61,"23,969",64,734,"5,882","1,639","15,650","23,969",0,0,"31,989"
2005,Virginia                                          ,Visual impairments                 ,7,11,25,43,0,         x,7,         x,29,43,28,35,27,39,34,33,196,42,43,         x,         x,         x,36,219,         x,         x,         x,0,25,440,         x,         x,125,32,261,440,0,0,483
2005,Virginia                                          ,Emotional disturbance              ,         x,         x,37,43,0,         x,         x,0,28,43,120,231,356,569,721,893,"2,890","1,138","1,287","1,470","1,580","1,656","1,440","8,571",652,149,62,48,911,"12,372",43,126,"4,931",522,"6,750","12,372",0,0,"12,415"
2005,Virginia                                          ,Orthopedic impairments             ,15,27,43,85,         x,         x,17,9,54,85,60,70,79,73,58,64,404,76,62,71,79,49,55,392,22,11,6,7,46,842,         x,         x,180,70,541,842,0,0,927
2005,Virginia                                          ,Other health impairments           ,22,29,127,178,0,11,37,17,113,178,365,726,"1,333","2,024","2,195","2,505","9,148","2,590","2,818","2,689","2,678","2,433","1,964","15,172",872,161,42,18,"1,093","25,413",83,284,"7,207",960,"16,879","25,413",0,0,"25,591"
2005,Virginia                                          ,Specific learning disabilities     ,         x,         x,157,164,         x,         x,25,41,78,164,335,"1,039","2,637","4,474","5,607","6,247","20,339","6,612","6,867","7,030","7,400","7,046","6,544","41,499","3,037",483,102,45,"3,667","65,505",216,"1,427","20,348","5,877","37,637","65,505",0,0,"65,669"
2005,Virginia                                          ,Deaf-blindness                     ,         x,         x,         x,         x,0,0,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,12,         x,0,         x,         x,         x,0,9,         x,0,         x,0,7,28,0,         x,11,         x,15,28,0,0,         x
2005,Virginia                                          ,Multiple disabilities              ,42,71,84,197,0,8,44,22,123,197,98,85,164,193,211,220,971,229,250,252,219,220,225,"1,395",159,100,98,61,418,"2,784",7,79,879,111,"1,708","2,784",0,0,"2,981"
2005,Virginia                                          ,Autism                             ,92,133,323,548,         x,56,102,         x,352,548,421,465,496,511,500,456,"2,849",458,376,355,335,239,179,"1,942",119,87,50,38,294,"5,085",9,305,"1,262",253,"3,256","5,085",0,0,"5,633"
2005,Virginia                                          ,Traumatic brain injury             ,         x,         x,         x,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,111,         x,36,40,34,         x,39,210,21,6,         x,         x,35,356,0,         x,122,         x,206,356,0,0,         x
2005,Virginia                                          ,Developmental delay                ,"2,124","3,080","2,637","7,841",13,295,"2,598",611,"4,324","7,841","2,497","2,517","1,441",0,0,0,"6,455",0,0,0,0,0,0,0,0,0,0,0,0,"6,455",20,98,"2,642",322,"3,373","6,455",0,"6,455","14,296"
2005,Virginia                                          ,All disabilities                   ,"3,583","6,031","7,866","17,480",47,589,"4,457","1,221","11,166","17,480","9,707","10,721","11,126","11,883","12,633","12,925","68,995","13,080","13,578","13,615","14,023","13,318","12,038","79,652","5,896","1,507",666,444,"8,513","157,160",473,"3,515","50,114","10,554","92,504","157,160",0,0,"174,640"
2005,Washington                                        ,Mental retardation                 ,         x,         x,         x,         x,0,         x,0,         x,         x,         x,62,96,170,395,402,405,"1,530",424,503,488,467,514,510,"2,906",432,288,239,47,"1,006","5,442",287,286,473,915,"3,481","5,442",0,0,         x
2005,Washington                                        ,Hearing impairments                ,35,38,45,118,         x,13,         x,19,78,118,61,89,96,105,108,116,575,107,96,102,122,99,104,630,59,16,         x,         x,82,"1,287",41,108,75,232,831,"1,287",0,0,"1,405"
2005,Washington                                        ,Speech or language impairments     ,494,"1,079","1,862","3,435",80,123,123,487,"2,622","3,435","2,787","3,006","3,034","2,883","2,275","1,404","15,389",712,413,212,130,81,50,"1,598",33,         x,         x,0,45,"17,032",568,"1,113",848,"2,179","12,324","17,032",0,0,"20,467"
2005,Washington                                        ,Visual impairments                 ,5,14,10,29,0,         x,         x,5,20,29,26,22,         x,23,         x,24,133,         x,28,         x,         x,         x,         x,131,         x,         x,         x,0,17,281,9,21,16,44,191,281,0,0,310
2005,Washington                                        ,Emotional disturbance              ,         x,0,         x,6,0,0,0,0,6,6,48,125,219,322,386,462,"1,562",490,531,576,593,525,404,"3,119",174,57,21,7,259,"4,940",223,119,676,270,"3,652","4,940",0,0,"4,946"
