Created,1/19/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,10/18/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,3/22/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,"Ages3_21
Total "
2007,Washington                                        ,All disabilities                   ,"2,999","4,657","5,873","13,529",369,774,645,"2,231","9,510","7,001","8,294","9,492","10,238","9,881","9,553","54,459","8,885","8,589","8,510","8,489","8,050","7,183","49,706","3,817","1,343",720,124,"6,004","110,169","4,533","5,256","8,392","16,080","75,908","123,698"
2007,West Virginia                                     ,Mental retardation                 ,0,0,73,73,0,         x,6,         x,64,228,344,433,553,533,570,"2,661",679,640,756,788,816,798,"4,477",533,161,68,10,772,"7,910",9,13,460,43,"7,385","7,983"
2007,West Virginia                                     ,Hearing impairments                ,11,17,13,41,0,0,0,         x,         x,32,35,25,33,21,46,192,41,27,43,36,32,37,216,22,         x,0,         x,29,437,0,         x,21,         x,408,478
2007,West Virginia                                     ,Speech or language impairments     ,360,985,"2,050","3,395",         x,         x,105,23,"3,259","2,714","2,800","2,254","1,668",967,493,"10,896",242,135,73,26,11,11,498,         x,         x,0,0,7,"11,401",10,61,479,75,"10,776","14,796"
2007,West Virginia                                     ,Visual impairments                 ,5,8,5,18,0,0,0,0,18,25,         x,         x,20,23,17,109,22,17,23,26,18,14,120,9,         x,         x,0,12,241,0,0,         x,         x,229,259
2007,West Virginia                                     ,Emotional disturbance              ,0,0,5,5,0,0,0,0,5,31,61,75,96,152,153,568,140,204,225,237,202,169,"1,177",91,19,         x,         x,114,"1,859",         x,         x,185,13,"1,653","1,864"
2007,West Virginia                                     ,Orthopedic impairments             ,0,         x,         x,7,0,0,         x,         x,         x,9,14,17,17,13,14,84,15,         x,         x,         x,         x,         x,59,5,         x,0,         x,7,150,0,         x,8,         x,139,157
2007,West Virginia                                     ,Other health impairments           ,0,0,25,25,0,         x,         x,0,21,93,198,283,341,398,466,"1,779",490,494,467,517,448,404,"2,820",192,23,6,0,221,"4,820",         x,         x,270,19,"4,518","4,845"
2007,West Virginia                                     ,Specific learning disabilities     ,         x,0,         x,         x,         x,0,0,0,         x,56,259,571,803,989,"1,173","3,851","1,316","1,429","1,444","1,667","1,670","1,617","9,143",950,165,25,0,"1,140","14,134",         x,         x,841,126,"13,117",         x
2007,West Virginia                                     ,Deaf-blindness                     ,         x,0,         x,         x,         x,0,0,0,         x,         x,         x,0,         x,         x,         x,7,         x,         x,         x,         x,         x,         x,10,         x,         x,         x,0,5,22,0,         x,         x,0,18,         x
2007,West Virginia                                     ,Multiple disabilities              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,West Virginia                                     ,Autism                             ,         x,         x,41,48,0,0,         x,         x,44,104,100,98,78,88,75,543,61,64,47,63,38,31,304,30,16,         x,         x,57,904,0,11,52,6,835,952
2007,West Virginia                                     ,Traumatic brain injury             ,         x,0,         x,         x,         x,0,0,0,         x,         x,         x,         x,         x,         x,         x,30,         x,14,16,         x,13,12,78,13,         x,         x,0,20,128,0,0,18,0,110,         x
2007,West Virginia                                     ,Developmental delay                ,687,963,581,"2,231",         x,         x,93,18,"2,108",0,0,0,0,0,0,0,         -,         -,         -,         -,         -,         -,         -,         -,         -,         -,         -,         -,0,0,0,0,0,0,"2,231"
2007,West Virginia                                     ,All disabilities                   ,"1,067","1,978","2,804","5,849",8,14,212,46,"5,569","3,297","3,823","3,776","3,617","3,192","3,015","20,720","3,022","3,038","3,105","3,379","3,257","3,101","18,902","1,853",399,116,16,"2,384","42,006",         x,129,"2,348",         x,"39,188","47,855"
2007,Wisconsin                                         ,Mental retardation                 ,45,56,145,246,         x,         x,31,30,174,380,448,513,593,607,665,"3,206",757,780,867,966,994,"1,011","5,375",768,492,327,20,"1,607","10,188",193,274,"2,181",744,"6,796","10,434"
2007,Wisconsin                                         ,Hearing impairments                ,38,52,66,156,         x,         x,17,18,112,78,107,105,124,128,126,668,133,129,137,113,113,123,748,47,12,         x,         x,65,"1,481",23,89,136,136,"1,097","1,637"
2007,Wisconsin                                         ,Speech or language impairments     ,"2,010","3,476","4,455","9,941",156,208,852,918,"7,807","5,233","4,537","3,581","2,807","2,030","1,327","19,515",927,644,488,322,255,196,"2,832",65,         x,         x,0,77,"22,424",426,717,"1,951","1,863","17,467","32,365"
2007,Wisconsin                                         ,Visual impairments                 ,13,12,22,47,         x,         x,         x,         x,39,         x,37,44,34,         x,25,         x,         x,         x,         x,32,38,33,         x,         x,         x,         x,0,         x,388,         x,         x,         x,26,318,435
2007,Wisconsin                                         ,Emotional disturbance              ,12,40,95,147,         x,         x,31,8,101,374,562,789,935,928,"1,045","4,633","1,205","1,414","1,531","1,726","1,766","1,794","9,436",614,157,79,8,858,"14,927",664,90,"2,700",662,"10,811","15,074"
2007,Wisconsin                                         ,Orthopedic impairments             ,50,61,82,193,         x,         x,20,20,145,80,75,83,84,77,78,477,60,78,73,71,80,64,426,40,17,         x,         x,70,973,18,35,133,69,718,"1,166"
2007,Wisconsin                                         ,Other health impairments           ,174,165,261,600,11,7,128,66,388,589,734,967,"1,100","1,229","1,369","5,988","1,332","1,378","1,512","1,361","1,289","1,156","8,028",422,102,         x,         x,559,"14,575",240,168,"4,212","1,008","8,947","15,175"
2007,Wisconsin                                         ,Specific learning disabilities     ,         x,         x,28,53,         x,         x,         x,         x,41,291,841,"1,762","2,499","2,951","3,388","11,732","3,704","3,997","4,399","4,642","4,964","4,965","26,671","1,874",285,98,11,"2,268","40,671",990,965,"5,692","3,216","29,808","40,724"
2007,Wisconsin                                         ,Deaf-blindness                     ,         x,0,         x,         x,         x,0,         x,0,0,0,         x,0,         x,0,0,         x,0,0,0,0,0,0,0,         x,0,         x,0,         x,         x,0,0,0,         x,         x,         x
2007,Wisconsin                                         ,Multiple disabilities              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Wisconsin                                         ,Autism                             ,154,197,291,642,11,18,54,30,529,492,521,511,502,469,459,"2,954",439,443,428,384,337,294,"2,325",166,         x,64,         x,296,"5,575",81,140,374,215,"4,765","6,217"
2007,Wisconsin                                         ,Traumatic brain injury             ,         x,         x,         x,         x,         x,0,         x,7,14,27,         x,14,         x,         x,23,         x,         x,         x,         x,39,36,40,         x,21,         x,10,         x,36,378,         x,         x,81,27,255,         x
2007,Wisconsin                                         ,Developmental delay                ,607,"1,040","1,168","2,815",79,70,473,320,"1,873",         x,         x,0,0,0,0,         x,         -,         -,         -,         -,         -,         -,         -,         -,         -,         -,         -,         -,         x,         x,         x,         x,         x,         x,         x
2007,Wisconsin                                         ,All disabilities                   ,"3,121","5,125","6,621","14,867",275,329,"1,617","1,423","11,223","7,606","7,879","8,369","8,703","8,464","8,505","49,526","8,605","8,926","9,512","9,656","9,872","9,676","56,247","4,028","1,147",632,49,"5,856","111,629","2,639","2,509","17,491","7,973","81,017","126,496"
2007,Wyoming                                           ,Mental retardation                 ,         x,         x,7,15,         x,0,0,         x,12,27,31,27,34,37,56,212,36,45,41,37,52,47,258,45,33,19,6,103,573,17,         x,         x,64,482,588
2007,Wyoming                                           ,Hearing impairments                ,         x,         x,7,16,         x,0,         x,         x,11,14,11,15,13,10,17,80,14,15,12,10,12,13,76,         x,         x,0,0,6,162,         x,0,         x,20,132,178
2007,Wyoming                                           ,Speech or language impairments     ,541,862,798,"2,201",81,         x,         x,228,"1,852",663,627,526,364,263,180,"2,623",123,79,70,51,50,36,409,         x,         x,0,0,17,"3,049",134,35,45,334,"2,501","5,250"
